ambulance_id,timestamp,latitude,longitude,current_speed,route_segment_id
AMB_004,2026-05-20 23:52:48,40.81383468058039,-73.97922983978273,53.2,SEG_047
AMB_007,2026-05-24 02:20:57,40.758713749521156,-73.985243202381,16.9,SEG_043
AMB_007,2026-05-24 02:21:57,40.75651417382808,-73.98425075098146,16.1,SEG_035
AMB_007,2026-05-24 02:22:57,,,20.7,SEG_001
AMB_007,2026-05-24 02:23:57,40.751694529033,-73.98271305693046,20.9,SEG_035
AMB_007,2026-05-24 02:24:57,40.749361070916144,-73.98187720830857,22.2,SEG_035
AMB_007,2026-05-24 02:25:57,40.747241632772884,-73.98105383968525,18.4,SEG_035
AMB_007,2026-05-24 02:26:57,40.74502074099374,-73.98022548855761,20.1,SEG_035
AMB_007,2026-05-24 02:27:57,40.74241514132314,-73.97943343178314,17.0,SEG_035
AMB_007,2026-05-24 02:28:57,,,19.3,SEG_001
AMB_007,2026-05-24 02:29:57,40.73771413932309,-73.9778301909954,17.8,SEG_022
AMB_007,2026-05-24 02:30:57,40.73547802744013,-73.97699513333235,18.4,SEG_022
AMB_007,2026-05-24 02:31:57,40.73311663376294,-73.97633292043479,15.6,SEG_030
AMB_007,2026-05-24 02:32:57,40.73090051911693,-73.9755212663202,17.6,SEG_030
AMB_007,2026-05-24 02:33:57,40.728583445502345,-73.97468695371997,17.9,SEG_030
AMB_007,2026-05-24 02:34:57,,,20.6,SEG_001
AMB_007,2026-05-24 02:35:57,40.72364634967752,-73.97303850630044,17.5,SEG_030
AMB_007,2026-05-24 02:36:57,40.721088911620065,-73.9720901715832,21.1,SEG_030
AMB_007,2026-05-24 02:37:57,40.71878771512826,-73.97132311038968,16.1,SEG_030
AMB_007,2026-05-24 02:38:57,40.71660969707688,-73.97029174206922,22.0,SEG_048
AMB_007,2026-05-24 02:39:57,40.7140584563551,-73.96970940294852,20.3,SEG_048
AMB_007,2026-05-24 02:40:57,40.71205164054606,-73.96875507313872,21.2,SEG_048
AMB_007,2026-05-24 02:41:51,40.7096563529676,-73.96803557301865,17.7,SEG_048
AMB_002,2026-05-23 06:39:49,,,35.5,SEG_001
AMB_002,2026-05-23 06:40:49,40.80563167993575,-73.95447243001695,32.2,SEG_008
AMB_002,2026-05-23 06:41:49,40.8041096194117,-73.95199473317344,35.2,SEG_008
AMB_002,2026-05-23 06:42:49,40.80286320414129,-73.94962321101362,37.3,SEG_028
AMB_002,2026-05-23 06:43:49,,,41.5,SEG_001
AMB_002,2026-05-23 06:44:49,40.800078332479906,-73.94464655369661,29.1,SEG_028
AMB_002,2026-05-23 06:45:49,40.79890132932332,-73.94239973465191,34.3,SEG_028
AMB_002,2026-05-23 06:46:25,40.797613386253836,-73.9398941094516,32.8,SEG_028
AMB_012,2026-05-19 11:04:51,40.78300381415635,-73.965356510559,48.0,SEG_025
AMB_012,2026-05-19 11:05:51,40.78457532269442,-73.96196659818418,49.7,SEG_008
AMB_012,2026-05-19 11:06:51,40.785810253833155,-73.95825612434284,36.1,SEG_008
AMB_012,2026-05-19 11:07:51,40.78755716848685,-73.9546459483844,46.3,SEG_008
AMB_012,2026-05-19 11:08:51,40.78898094904529,-73.95105226275358,46.6,SEG_028
AMB_012,2026-05-19 11:09:51,40.790755463218645,-73.94747841995985,43.6,SEG_028
AMB_012,2026-05-19 11:10:51,40.792328908127,-73.94385198224916,50.4,SEG_028
AMB_012,2026-05-19 11:11:51,40.79401975435159,-73.94034188884218,48.8,SEG_028
AMB_012,2026-05-19 11:12:51,40.7953342140034,-73.93663649290166,38.2,SEG_028
AMB_012,2026-05-19 11:13:51,40.79716503797178,-73.93335266912221,41.8,SEG_028
AMB_012,2026-05-19 11:14:51,40.79862516791153,-73.92952523962201,34.3,SEG_003
AMB_012,2026-05-19 11:15:51,40.80019699945403,-73.92597182899338,47.5,SEG_003
AMB_012,2026-05-19 11:16:51,40.80173468680166,-73.9225309435099,41.4,SEG_042
AMB_012,2026-05-19 11:17:51,40.80325571310425,-73.91879852961392,44.4,SEG_042
AMB_012,2026-05-19 11:18:51,40.805074643444,-73.91560785139858,41.4,SEG_042
AMB_012,2026-05-19 11:19:51,40.806376000643326,-73.911731307287,40.2,SEG_042
AMB_012,2026-05-19 11:20:51,40.808080881651144,-73.90819046773699,40.5,SEG_042
AMB_018,2026-05-23 01:53:22,40.80688306510398,-73.95695895096901,18.0,SEG_008
AMB_018,2026-05-23 01:54:22,40.807116526121845,-73.95446473387598,16.0,SEG_008
AMB_018,2026-05-23 01:55:22,40.807470110386674,-73.95235037197428,14.7,SEG_008
AMB_018,2026-05-23 01:56:22,40.80803645353225,-73.95013472256396,19.1,SEG_028
AMB_018,2026-05-23 01:57:22,40.808477497393284,-73.9477814043977,21.5,SEG_003
AMB_018,2026-05-23 01:58:22,40.80890309731154,-73.9456978438281,15.0,SEG_003
AMB_018,2026-05-23 01:59:22,40.809045020099404,-73.94340407287021,20.1,SEG_003
AMB_018,2026-05-23 02:00:22,40.809636165337025,-73.9410502117571,16.3,SEG_003
AMB_018,2026-05-23 02:01:22,40.80986922024404,-73.93851893537321,15.4,SEG_003
AMB_018,2026-05-23 02:02:22,40.810376845165386,-73.93644110439269,17.0,SEG_003
AMB_018,2026-05-23 02:03:22,40.81083839712889,-73.93417109511853,20.8,SEG_003
AMB_018,2026-05-23 02:04:22,40.811213952518166,-73.9319640612188,21.1,SEG_003
AMB_018,2026-05-23 02:05:22,40.81145987063991,-73.92980967447684,21.0,SEG_003
AMB_018,2026-05-23 02:06:22,40.81196205020534,-73.92740376740207,21.7,SEG_016
AMB_018,2026-05-23 02:07:22,,,20.6,SEG_001
AMB_018,2026-05-23 02:08:22,,,15.7,SEG_001
AMB_018,2026-05-23 02:09:22,40.81314802221982,-73.92068275760293,19.7,SEG_016
AMB_018,2026-05-23 02:10:22,,,20.9,SEG_001
AMB_018,2026-05-23 02:11:22,40.8138868217515,-73.91639456601995,19.4,SEG_033
AMB_018,2026-05-23 02:12:22,40.814367536283974,-73.9136909950895,15.3,SEG_033
AMB_018,2026-05-23 02:13:22,40.815016538884755,-73.91179136170112,19.3,SEG_033
AMB_018,2026-05-23 02:14:22,40.81513093572059,-73.90930745581728,18.8,SEG_033
AMB_018,2026-05-23 02:15:22,40.81558621084255,-73.90718593788122,18.8,SEG_033
AMB_018,2026-05-23 02:16:22,40.815777706370966,-73.90477824596768,18.5,SEG_033
AMB_018,2026-05-23 02:17:10,40.81631144300492,-73.90273896703296,20.7,SEG_033
AMB_015,2026-05-20 19:31:49,40.80661833449165,-73.95676833482686,8.4,SEG_008
AMB_015,2026-05-20 19:32:49,40.80735398851319,-73.9559453877792,10.4,SEG_008
AMB_015,2026-05-20 19:33:49,40.80787491959544,-73.95518973717948,11.8,SEG_008
AMB_015,2026-05-20 19:34:49,40.80847150248325,-73.95404905921156,9.6,SEG_008
AMB_015,2026-05-20 19:35:49,40.8086932584512,-73.95330221483414,10.0,SEG_008
AMB_015,2026-05-20 19:36:49,40.80928624238201,-73.95249664944187,10.3,SEG_008
AMB_015,2026-05-20 19:37:49,40.80983256326148,-73.95155578585938,9.2,SEG_008
AMB_015,2026-05-20 19:38:49,40.81072627336188,-73.95089508544325,8.8,SEG_003
AMB_015,2026-05-20 19:39:49,40.81099239644423,-73.95015165559347,9.6,SEG_003
AMB_015,2026-05-20 19:40:49,40.811526421738506,-73.94925926308596,10.8,SEG_003
AMB_015,2026-05-20 19:41:49,40.81191957668825,-73.94839425534684,10.5,SEG_003
AMB_015,2026-05-20 19:42:49,40.812655720866466,-73.94748771338736,8.2,SEG_003
AMB_015,2026-05-20 19:43:49,40.81309198338965,-73.94675183604711,10.1,SEG_003
AMB_015,2026-05-20 19:44:49,40.81361672609173,-73.94589627790684,11.1,SEG_003
AMB_015,2026-05-20 19:45:49,40.81391270805834,-73.94486292717933,9.4,SEG_003
AMB_015,2026-05-20 19:46:49,40.814718478251294,-73.94424950978285,10.6,SEG_003
AMB_015,2026-05-20 19:47:49,,,11.1,SEG_001
AMB_015,2026-05-20 19:48:07,40.815753655676325,-73.94229286338118,9.5,SEG_003
AMB_008,2026-05-22 18:18:44,40.80685003317371,-73.95681446778096,26.2,SEG_008
AMB_008,2026-05-22 18:19:44,40.804054723003624,-73.9544818082801,29.1,SEG_008
AMB_008,2026-05-22 18:20:44,40.80117937019271,-73.95276963285534,28.9,SEG_008
AMB_008,2026-05-22 18:21:44,40.79841157433504,-73.95054935019432,21.9,SEG_028
AMB_008,2026-05-22 18:22:44,40.79557574328905,-73.94845230278479,22.2,SEG_028
AMB_008,2026-05-22 18:23:44,40.79272649242195,-73.94633618310756,25.1,SEG_028
AMB_008,2026-05-22 18:24:44,40.79002029703159,-73.94412728062316,25.7,SEG_028
AMB_008,2026-05-22 18:25:44,40.78714866705002,-73.94219591018955,24.5,SEG_032
AMB_008,2026-05-22 18:26:44,40.784545895839024,-73.93997849633381,30.3,SEG_032
AMB_008,2026-05-22 18:27:44,40.781505820519726,-73.93797527372973,29.7,SEG_032
AMB_008,2026-05-22 18:28:44,40.77896948667251,-73.93590005259085,25.8,SEG_032
AMB_008,2026-05-22 18:29:44,40.77587632316045,-73.9338005967499,26.9,SEG_032
AMB_008,2026-05-22 18:30:44,40.77326777664997,-73.93184401107612,30.7,SEG_032
AMB_008,2026-05-22 18:31:44,40.770446911530875,-73.92952334794393,24.5,SEG_032
AMB_008,2026-05-22 18:32:44,40.76774841801658,-73.92756460942579,29.0,SEG_032
AMB_008,2026-05-22 18:33:44,40.764955468079286,-73.92526972862562,31.2,SEG_032
AMB_008,2026-05-22 18:34:44,40.762044162914634,-73.92338232510237,29.1,SEG_032
AMB_008,2026-05-22 18:35:44,40.75931693113742,-73.92117016200669,30.6,SEG_027
AMB_008,2026-05-22 18:36:44,40.75643084043718,-73.91915809412056,26.3,SEG_027
AMB_008,2026-05-22 18:37:44,40.753644510557606,-73.91727317725518,31.6,SEG_027
AMB_008,2026-05-22 18:38:44,,,28.4,SEG_001
AMB_008,2026-05-22 18:39:44,40.74799995787262,-73.91263807984548,24.9,SEG_027
AMB_008,2026-05-22 18:40:44,40.74525554607937,-73.91076016178091,26.7,SEG_027
AMB_008,2026-05-22 18:41:44,40.742311624659,-73.90867661754723,32.0,SEG_027
AMB_008,2026-05-22 18:42:44,40.739603633786814,-73.90634782021381,26.3,SEG_027
AMB_008,2026-05-22 18:43:44,40.736923424914515,-73.90451942228613,27.7,SEG_027
AMB_008,2026-05-22 18:44:44,40.73402807598021,-73.90242700407968,32.3,SEG_036
AMB_008,2026-05-22 18:45:08,40.731407089529604,-73.90025083160295,24.2,SEG_036
AMB_010,2026-05-23 19:19:27,40.71297387951442,-74.00591595355607,33.4,SEG_014
AMB_010,2026-05-23 19:20:27,40.71626005973756,-74.00529788521789,31.2,SEG_014
AMB_010,2026-05-23 19:21:27,40.71969151405713,-74.00463928192612,28.2,SEG_014
AMB_010,2026-05-23 19:22:27,40.72306287054409,-74.00368067865863,32.8,SEG_014
AMB_010,2026-05-23 19:23:27,40.72673672115449,-74.00299063190168,31.0,SEG_014
AMB_010,2026-05-23 19:24:27,40.730226740327815,-74.00253559888998,28.3,SEG_034
AMB_010,2026-05-23 19:25:27,40.73367358680134,-74.00172752356829,34.9,SEG_002
AMB_010,2026-05-23 19:26:27,40.737047198233086,-74.00092795259057,26.7,SEG_002
AMB_010,2026-05-23 19:27:27,40.74042595049037,-74.00025653803772,34.5,SEG_002
AMB_010,2026-05-23 19:28:27,40.744218103166084,-73.9994558064841,32.5,SEG_002
AMB_010,2026-05-23 19:29:27,40.74739520354758,-73.99881662240611,33.1,SEG_012
AMB_010,2026-05-23 19:30:27,40.75092716833937,-73.99821789608097,29.7,SEG_012
AMB_010,2026-05-23 19:31:27,40.754366913138085,-73.99728279724052,33.8,SEG_026
AMB_010,2026-05-23 19:32:27,40.758023090422306,-73.99644283649263,29.2,SEG_026
AMB_010,2026-05-23 19:33:27,40.76134194016392,-73.99593247069215,24.3,SEG_043
AMB_010,2026-05-23 19:34:27,40.76476248882074,-73.99509108355763,27.3,SEG_043
AMB_010,2026-05-23 19:35:27,40.76812880170063,-73.99442098630973,34.6,SEG_043
AMB_010,2026-05-23 19:36:27,40.77168988677363,-73.993624969251,33.1,SEG_043
AMB_010,2026-05-23 19:37:27,40.775281856237605,-73.99303637012179,29.0,SEG_041
AMB_010,2026-05-23 19:38:27,40.77871734557003,-73.99215566655126,30.5,SEG_041
AMB_010,2026-05-23 19:39:27,40.7819970270753,-73.99138033026645,25.3,SEG_041
AMB_010,2026-05-23 19:40:27,40.7854543871773,-73.99093519286346,27.6,SEG_041
AMB_010,2026-05-23 19:41:27,40.78924497456274,-73.99006217874054,26.3,SEG_041
AMB_010,2026-05-23 19:42:27,40.79265706529345,-73.98936729721896,35.8,SEG_041
AMB_010,2026-05-23 19:43:27,40.79614353292171,-73.98857954824638,31.1,SEG_041
AMB_010,2026-05-23 19:44:27,40.79948376517949,-73.98785474969947,25.1,SEG_025
AMB_010,2026-05-23 19:45:27,40.80303378637399,-73.9874197963039,31.6,SEG_025
AMB_010,2026-05-23 19:46:27,40.806415560525494,-73.98642786296074,220.0,SEG_025
AMB_010,2026-05-23 19:47:27,40.8099336226447,-73.98585553785487,29.9,SEG_025
AMB_010,2026-05-23 19:48:27,40.81345862633341,-73.98503640747421,34.0,SEG_047
AMB_010,2026-05-23 19:49:27,40.81695777309061,-73.98424552484664,31.0,SEG_037
AMB_010,2026-05-23 19:50:27,40.82048520667286,-73.98314988160593,34.9,SEG_037
AMB_010,2026-05-23 19:51:27,40.82384308738098,-73.98271175130401,30.5,SEG_037
AMB_010,2026-05-23 19:52:27,40.82711793107931,-73.98217041429078,35.6,SEG_037
AMB_010,2026-05-23 19:53:27,40.830692372230935,-73.98144331060642,29.5,SEG_037
AMB_010,2026-05-23 19:54:27,40.83426320928033,-73.98054366668941,220.0,SEG_037
AMB_010,2026-05-23 19:55:27,40.83783874764633,-73.98003387560284,34.2,SEG_013
AMB_010,2026-05-23 19:56:27,40.84106439729789,-73.9792751916162,34.6,SEG_013
AMB_010,2026-05-23 19:57:21,40.84458148524211,-73.97852244471724,35.2,SEG_013
AMB_019,2026-05-24 13:53:23,40.80673046170388,-73.9566758163485,28.7,SEG_008
AMB_019,2026-05-24 13:54:23,40.803113374934156,-73.95486175081638,30.4,SEG_008
AMB_019,2026-05-24 13:55:23,40.79932486012675,-73.9533895203111,30.4,SEG_008
AMB_019,2026-05-24 13:56:23,40.795572290596965,-73.9514807327762,34.8,SEG_008
AMB_019,2026-05-24 13:57:23,40.7919184453748,-73.94974369412967,30.5,SEG_028
AMB_019,2026-05-24 13:58:23,40.78802146225028,-73.94788538639557,34.1,SEG_028
AMB_019,2026-05-24 13:59:23,,,35.2,SEG_001
AMB_019,2026-05-24 14:00:23,40.78056244587012,-73.94442400089407,31.8,SEG_032
AMB_019,2026-05-24 14:01:23,40.776832567942286,-73.94271611409549,26.1,SEG_032
AMB_019,2026-05-24 14:02:23,40.77318108178897,-73.94065549349025,35.1,SEG_032
AMB_019,2026-05-24 14:03:23,40.769226198482244,-73.93909253217538,30.2,SEG_032
AMB_019,2026-05-24 14:04:23,40.76538992135324,-73.93738205202132,35.4,SEG_032
AMB_019,2026-05-24 14:05:23,,,27.5,SEG_001
AMB_019,2026-05-24 14:06:23,40.7579049713413,-73.93368015889324,25.9,SEG_018
AMB_019,2026-05-24 14:07:23,40.75435986289176,-73.93204519316176,30.3,SEG_018
AMB_019,2026-05-24 14:08:23,40.75042480481855,-73.93007201541857,25.7,SEG_018
AMB_019,2026-05-24 14:09:23,40.74666132767082,-73.92843671033707,28.7,SEG_029
AMB_019,2026-05-24 14:10:23,40.74297899322649,-73.92691929765505,27.2,SEG_029
AMB_019,2026-05-24 14:11:23,40.739144953653984,-73.9248986661281,33.8,SEG_029
AMB_019,2026-05-24 14:12:23,40.7355513412756,-73.92307099501305,33.0,SEG_029
AMB_019,2026-05-24 14:13:23,40.73167736181942,-73.92146375495096,35.5,SEG_029
AMB_019,2026-05-24 14:14:23,40.72793392839963,-73.91952409107442,30.7,SEG_029
AMB_019,2026-05-24 14:15:23,40.72420409020066,-73.91761357418497,26.1,SEG_036
AMB_019,2026-05-24 14:16:23,40.72043501951478,-73.91616957103149,34.7,SEG_036
AMB_019,2026-05-24 14:17:23,40.71673889593603,-73.9141321058165,28.2,SEG_036
AMB_019,2026-05-24 14:18:23,40.71300329388582,-73.91245357341741,32.9,SEG_036
AMB_019,2026-05-24 14:19:05,40.709019984711574,-73.91061367023867,26.4,SEG_036
AMB_012,2026-05-23 23:54:48,40.806954391698895,-73.95694051788306,47.3,SEG_008
AMB_012,2026-05-23 23:55:48,40.80105219676706,-73.95634431636218,46.8,SEG_008
AMB_012,2026-05-23 23:56:48,40.79502131675618,-73.95590427036828,39.8,SEG_008
AMB_012,2026-05-23 23:57:48,40.78928405647189,-73.95545098760765,40.4,SEG_008
AMB_012,2026-05-23 23:58:48,40.78345238135403,-73.95499854935188,57.8,SEG_008
AMB_012,2026-05-23 23:59:48,40.77771322959868,-73.9545638410009,54.3,SEG_032
AMB_012,2026-05-24 00:00:48,40.771828543729995,-73.95409375991152,42.7,SEG_018
AMB_012,2026-05-24 00:01:48,40.765933719533976,-73.9535475600765,48.0,SEG_018
AMB_012,2026-05-24 00:02:48,40.7599914049703,-73.95320956713235,52.0,SEG_018
AMB_012,2026-05-24 00:03:48,40.75441594304456,-73.95277295010649,55.5,SEG_018
AMB_012,2026-05-24 00:04:48,40.7482739722001,-73.95226679541827,48.4,SEG_018
AMB_012,2026-05-24 00:05:48,40.742698409753224,-73.95177990326155,40.5,SEG_009
AMB_012,2026-05-24 00:06:48,40.73680216965352,-73.95149330961047,44.5,SEG_009
AMB_012,2026-05-24 00:07:48,40.73084304082972,-73.95110595207733,50.3,SEG_009
AMB_012,2026-05-24 00:08:48,40.725137706361856,-73.95053689016541,51.7,SEG_009
AMB_012,2026-05-24 00:09:24,40.71937301889184,-73.95012971493806,42.5,SEG_046
AMB_010,2026-05-19 21:21:01,40.78277400560171,-73.96528320792949,28.5,SEG_025
AMB_010,2026-05-19 21:22:01,40.7796496376141,-73.96657356304283,29.4,SEG_025
AMB_010,2026-05-19 21:23:01,,,32.7,SEG_001
AMB_010,2026-05-19 21:24:01,40.772911166093344,-73.96886534799249,28.0,SEG_018
AMB_010,2026-05-19 21:25:01,40.769306415589455,-73.97021647985063,27.1,SEG_018
AMB_010,2026-05-19 21:26:01,,,30.8,SEG_001
AMB_010,2026-05-19 21:27:01,40.76276183171754,-73.9723348099857,26.2,SEG_018
AMB_010,2026-05-19 21:28:01,40.759328561559556,-73.97369474744865,30.9,SEG_035
AMB_010,2026-05-19 21:29:01,40.755974880043524,-73.97491916714327,27.2,SEG_035
AMB_010,2026-05-19 21:30:01,40.75269046293225,-73.97600728751966,29.6,SEG_035
AMB_010,2026-05-19 21:31:01,40.7493991884294,-73.97709750502221,30.5,SEG_035
AMB_010,2026-05-19 21:32:01,40.74583252783391,-73.97836408278899,34.5,SEG_035
AMB_010,2026-05-19 21:33:01,40.74237991405051,-73.97945429578246,30.3,SEG_035
AMB_010,2026-05-19 21:34:01,40.739127838648116,-73.98090165242904,28.7,SEG_022
AMB_010,2026-05-19 21:35:01,40.73569594061583,-73.98183417157266,24.4,SEG_022
AMB_010,2026-05-19 21:35:43,40.732380692032166,-73.98300159497175,29.6,SEG_022
AMB_019,2026-05-23 16:33:22,40.712875573777275,-74.00615160451795,8.2,SEG_014
AMB_019,2026-05-23 16:34:22,40.71308643960853,-74.00466282799648,11.0,SEG_014
AMB_019,2026-05-23 16:35:22,40.712996372974736,-74.00340538370135,11.5,SEG_014
AMB_019,2026-05-23 16:36:22,40.713029152535974,-74.0017883904505,11.3,SEG_014
AMB_019,2026-05-23 16:37:22,40.71310386777411,-74.00041221164496,8.3,SEG_014
AMB_019,2026-05-23 16:38:22,40.713190436561675,-73.99893125387362,8.7,SEG_023
AMB_019,2026-05-23 16:39:22,40.71350591480037,-73.99785437204022,8.7,SEG_023
AMB_019,2026-05-23 16:40:22,40.713432371073594,-73.9962086750669,9.2,SEG_023
AMB_019,2026-05-23 16:41:22,40.71388227358109,-73.99500739024157,9.3,SEG_023
AMB_019,2026-05-23 16:42:22,40.71387712610685,-73.99357026598199,8.6,SEG_023
AMB_019,2026-05-23 16:43:22,40.713962534701345,-73.99216648820153,11.5,SEG_023
AMB_019,2026-05-23 16:44:22,40.713879325364516,-73.99060213391574,8.9,SEG_023
AMB_019,2026-05-23 16:45:22,40.71414949632047,-73.98944799303126,8.1,SEG_024
AMB_019,2026-05-23 16:46:22,,,11.2,SEG_001
AMB_019,2026-05-23 16:47:22,,,9.9,SEG_001
AMB_019,2026-05-23 16:48:22,40.71450011224725,-73.98548518534211,10.3,SEG_024
AMB_019,2026-05-23 16:49:22,40.71455280224083,-73.98373150947316,8.6,SEG_024
AMB_019,2026-05-23 16:50:22,40.7146339594472,-73.98267690839616,9.6,SEG_024
AMB_019,2026-05-23 16:51:22,40.714667291365565,-73.98112317440453,9.4,SEG_024
AMB_019,2026-05-23 16:52:22,40.71486406798379,-73.97973235630606,10.5,SEG_024
AMB_019,2026-05-23 16:53:22,40.71496992674616,-73.97840579380615,10.4,SEG_048
AMB_019,2026-05-23 16:54:22,40.71499723425384,-73.97687842025944,8.7,SEG_048
AMB_019,2026-05-23 16:55:22,40.715045957563355,-73.97553123176797,8.8,SEG_048
AMB_019,2026-05-23 16:56:22,40.71534096222684,-73.97427487845255,9.6,SEG_048
AMB_019,2026-05-23 16:57:22,40.71529273642142,-73.97276289042325,9.7,SEG_048
AMB_019,2026-05-23 16:58:22,40.71551050101222,-73.971607006882,9.2,SEG_048
AMB_019,2026-05-23 16:59:22,40.71553502695517,-73.96988482259206,8.8,SEG_048
AMB_019,2026-05-23 17:00:22,40.71565308953326,-73.96877023275832,11.4,SEG_048
AMB_019,2026-05-23 17:01:22,40.71587480380437,-73.96708595481772,11.6,SEG_048
AMB_019,2026-05-23 17:02:22,40.71567026759343,-73.96575896868623,10.5,SEG_048
AMB_019,2026-05-23 17:03:22,40.7161889144738,-73.96458532944058,8.7,SEG_048
AMB_019,2026-05-23 17:04:22,40.716002157419375,-73.96300360260773,8.4,SEG_048
AMB_019,2026-05-23 17:05:22,40.71615439828731,-73.96184596669366,11.4,SEG_048
AMB_019,2026-05-23 17:06:22,40.716164801501606,-73.96042142597395,8.6,SEG_048
AMB_019,2026-05-23 17:07:22,40.71656482481225,-73.95921140900329,11.2,SEG_046
AMB_019,2026-05-23 17:08:22,40.716369622781805,-73.95742271958174,8.1,SEG_046
AMB_019,2026-05-23 17:09:22,40.716572563197204,-73.95630074691323,11.7,SEG_046
AMB_019,2026-05-23 17:10:22,40.71674672553636,-73.9548873423848,8.4,SEG_046
AMB_019,2026-05-23 17:11:22,40.71670308789653,-73.95341118565385,10.8,SEG_046
AMB_019,2026-05-23 17:12:22,40.71676560317235,-73.9521015380975,8.9,SEG_046
AMB_019,2026-05-23 17:13:22,40.717064004362534,-73.95067079388136,11.5,SEG_046
AMB_019,2026-05-23 17:14:22,40.717043098760236,-73.94939907426028,10.7,SEG_046
